Id,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,GrLivArea,FullBath,BedroomAbvGr,GarageCars,PoolArea,MiscVal,LotArea,SaleCondition,Alley,SalePrice
213,NorthAmes,1Fam,1Story,4,5,1910,1379.0,630,1,4,1.0,0.0,0.0,13055.0,Normal,,191583
886,Somerst,1Fam,2Story,5,8,1944,1089.0,1196,1,2,2.0,213.0,0.0,20401.0,Normal,,224994
80,CollgCr,1Fam,1Story,7,4,1904,1358.0,1175,3,2,2.0,0.0,,2999.0,Normal,,289513
149,NWAmes,1Fam,SLvl,9,4,1902,1410.0,1974,2,4,1.0,697.0,0.0,10519.0,Partial,,356155
815,Somerst,TwnhsE,1Story,9,2,1971,1311.0,1766,1,4,3.0,0.0,0.0,13574.0,Alloca,,388888
934,NWAmes,1Fam,1Story,9,5,1900,1468.0,1430,1,3,3.0,0.0,0.0,2698.0,Normal,,380486
943,NridgHt,1Fam,1Story,8,4,1982,1090.0,983,1,3,2.0,0.0,9473.0,11216.0,Normal,,309974
672,CollgCr,TwnhsE,SLvl,6,7,1942,1070.0,1469,2,4,2.0,0.0,0.0,2873.0,Normal,,263737
1180,Edwards,Duplex,2Story,6,1,1958,728.0,1394,2,3,0.0,0.0,0.0,4666.0,Normal,,266037
556,Mitchel,Twnhs,1Story,2,7,1940,1439.0,1172,1,4,2.0,0.0,0.0,6594.0,Normal,,226420
938,CollgCr,1Fam,1Story,8,5,1972,549.0,1830,2,3,3.0,0.0,0.0,11546.0,Normal,,376650
134,CollgCr,1Fam,1.5Fin,6,4,1967,557.0,1911,1,3,1.0,0.0,0.0,10268.0,Partial,Grvl,298309
1266,CollgCr,1Fam,2Story,2,7,1951,774.0,1828,1,5,2.0,0.0,0.0,3996.0,Normal,,225849
824,NorthAmes,Twnhs,2Story,10,7,1960,682.0,2169,2,3,1.0,0.0,0.0,6758.0,Normal,,384556
409,Edwards,1Fam,1Story,8,2,1992,,1022,2,3,4.0,0.0,0.0,8605.0,Normal,,347408
369,Gilbert,1Fam,1Story,7,9,1936,848.0,1063,2,4,,0.0,4626.0,8508.0,Normal,,287055
508,CollgCr,2fmCon,SLvl,6,1,1918,1874.0,1173,2,4,2.0,0.0,0.0,5260.0,Normal,,272173
1207,NorthAmes,TwnhsE,1Story,2,2,1947,1015.0,1557,2,2,2.0,0.0,0.0,5704.0,Normal,,223054
505,NorthAmes,1Fam,1Story,8,5,1923,689.0,742,2,4,2.0,0.0,0.0,5852.0,Family,,249558
1361,Edwards,1Fam,1Story,5,6,1940,,1287,1,3,2.0,0.0,0.0,8041.0,Abnorml,,229112
348,NWAmes,Twnhs,2Story,5,9,1935,505.0,1153,2,3,1.0,0.0,0.0,4008.0,Normal,,232507
387,CollgCr,1Fam,1.5Fin,6,3,1919,1486.0,1176,1,2,3.0,0.0,0.0,9613.0,Partial,,252658
1,NorthAmes,1Fam,1.5Fin,10,1,1953,1083.0,1811,2,3,2.0,,,10387.0,Normal,,408686
361,CollgCr,1Fam,2Story,8,5,1929,1048.0,1446,1,4,1.0,0.0,0.0,,Normal,,317777
895,Somerst,1Fam,1.5Fin,3,6,1946,527.0,1466,0,4,,0.0,0.0,16172.0,Normal,,191105
829,CollgCr,1Fam,1Story,10,5,2001,681.0,1778,1,2,2.0,0.0,0.0,6567.0,Partial,,403344
1445,Sawyer,1Fam,2Story,8,1,2008,603.0,1629,2,2,2.0,0.0,0.0,9895.0,Normal,,377794
476,NorthAmes,1Fam,1Story,3,6,1938,783.0,1344,1,4,0.0,0.0,0.0,7154.0,Normal,,194953
1309,NridgHt,1Fam,1Story,7,2,1976,1376.0,1866,2,4,1.0,0.0,0.0,13945.0,Normal,,368907
58,Somerst,1Fam,2Story,10,8,1971,1024.0,1178,1,3,1.0,0.0,0.0,6942.0,Normal,,338223
638,NridgHt,1Fam,1.5Fin,7,4,2003,999.0,2119,2,2,2.0,0.0,0.0,8405.0,Normal,,360597
1335,Mitchel,2fmCon,1Story,7,6,1990,1078.0,1402,3,5,2.0,0.0,0.0,8728.0,Normal,,333006
1220,Somerst,TwnhsE,2Story,10,7,1973,963.0,1549,1,3,,0.0,0.0,23684.0,Normal,,364890
984,Somerst,Duplex,SLvl,10,2,1952,1081.0,1193,2,4,2.0,0.0,0.0,7912.0,Normal,,372185
173,Edwards,1Fam,2Story,6,1,1917,1662.0,1343,1,3,2.0,0.0,0.0,7796.0,Partial,,280070
451,CollgCr,1Fam,1.5Fin,8,10,2005,1473.0,790,1,4,2.0,0.0,902.0,7853.0,Abnorml,,306635
126,CollgCr,1Fam,SLvl,7,8,1912,1122.0,1932,1,3,2.0,0.0,0.0,24227.0,Normal,,325495
1011,NridgHt,1Fam,1.5Fin,9,8,1993,,1692,1,2,2.0,0.0,13930.0,15657.0,Normal,Grvl,394711
531,Gilbert,1Fam,1Story,8,3,1937,571.0,1822,1,3,3.0,0.0,,11151.0,Partial,,330745
858,CollgCr,1Fam,2Story,8,9,2004,,1557,1,5,2.0,0.0,0.0,10256.0,Normal,,337386
714,Somerst,2fmCon,1Story,5,9,1974,753.0,1319,1,3,,,0.0,9892.0,Normal,Grvl,273502
91,NorthAmes,1Fam,2Story,7,10,2020,1303.0,1071,2,4,1.0,0.0,0.0,8506.0,Abnorml,,289999
1481,OldTown,1Fam,1Story,8,7,1998,,1605,1,4,2.0,0.0,0.0,11628.0,Normal,,359996
182,Mitchel,1Fam,SFoyer,10,5,1944,452.0,1490,1,3,2.0,0.0,0.0,5278.0,Normal,,354484
876,OldTown,1Fam,1.5Fin,6,8,1934,395.0,2079,2,2,0.0,0.0,0.0,19876.0,Normal,,330815
1032,Gilbert,1Fam,1Story,6,10,1902,1505.0,1129,0,2,2.0,0.0,,3518.0,Normal,,255605
787,OldTown,1Fam,1Story,6,10,2011,,1813,2,4,2.0,0.0,0.0,12295.0,Normal,,320913
415,NorthAmes,1Fam,SFoyer,6,7,1935,443.0,779,1,3,2.0,0.0,0.0,9567.0,Normal,,210943
252,Sawyer,1Fam,2Story,6,7,1973,778.0,1771,2,3,1.0,0.0,0.0,12822.0,Normal,,286438
70,Sawyer,1Fam,1Story,5,6,1905,1536.0,1288,2,4,2.0,0.0,0.0,5869.0,Abnorml,,244406
804,CollgCr,1Fam,1Story,6,6,1963,1003.0,1600,1,3,2.0,0.0,0.0,6430.0,Normal,,305670
132,Mitchel,1Fam,2Story,7,1,1978,745.0,1161,2,4,1.0,0.0,0.0,8385.0,Partial,,279771
301,NWAmes,1Fam,1Story,6,4,1953,576.0,2260,2,2,4.0,0.0,0.0,5353.0,Normal,,337879
1042,Mitchel,1Fam,1.5Fin,5,5,1958,1019.0,996,2,3,2.0,0.0,0.0,6441.0,Normal,,256526
327,Mitchel,1Fam,1Story,9,5,1901,318.0,1063,2,3,1.0,0.0,0.0,14458.0,Abnorml,,276911
1495,Sawyer,1Fam,1.5Fin,4,3,1901,567.0,1119,2,3,1.0,0.0,0.0,17519.0,Normal,,199575
1135,Somerst,TwnhsE,1Story,6,6,1914,,2179,1,3,2.0,0.0,0.0,7171.0,Normal,,354158
500,Mitchel,1Fam,1.5Fin,5,10,1952,681.0,1202,1,4,2.0,0.0,0.0,4058.0,Normal,,244274
342,NorthAmes,1Fam,2Story,6,2,1912,962.0,747,2,3,2.0,0.0,0.0,9153.0,Normal,,233828
833,Mitchel,1Fam,1.5Fin,7,6,1950,1154.0,892,1,3,2.0,0.0,0.0,4904.0,Normal,Grvl,272606
365,Edwards,1Fam,1Story,8,8,1973,949.0,2021,1,2,2.0,0.0,0.0,11442.0,Normal,,379420
496,NWAmes,1Fam,2Story,3,5,1995,166.0,1928,2,2,3.0,0.0,0.0,10608.0,Abnorml,,261190
1424,Gilbert,1Fam,1Story,4,5,2004,1200.0,1474,1,4,3.0,0.0,0.0,5326.0,Partial,,270901
339,Mitchel,1Fam,2Story,6,2,1962,1813.0,1486,3,4,2.0,0.0,0.0,9961.0,Normal,,311622
422,Somerst,Twnhs,1Story,7,2,2015,498.0,1799,1,2,3.0,0.0,0.0,19490.0,Normal,,343531
165,CollgCr,Duplex,SLvl,2,9,2002,994.0,2018,1,3,2.0,0.0,0.0,13117.0,Normal,,266692
29,Mitchel,TwnhsE,2Story,8,2,1953,887.0,1304,3,3,2.0,0.0,0.0,6000.0,Normal,,315143
517,Edwards,1Fam,1Story,3,9,1911,640.0,1394,1,3,2.0,0.0,0.0,10409.0,Normal,,208143
194,Edwards,2fmCon,2Story,6,9,1905,1046.0,961,1,4,3.0,0.0,0.0,4346.0,Abnorml,,248807
1157,NridgHt,1Fam,2Story,7,8,1980,863.0,1063,2,3,2.0,0.0,0.0,5744.0,Normal,,275794
1468,Edwards,1Fam,SFoyer,8,1,1973,1525.0,1271,1,3,0.0,0.0,0.0,9870.0,Abnorml,,287441
946,NWAmes,1Fam,SFoyer,6,1,2015,748.0,1605,2,6,3.0,0.0,0.0,4745.0,Normal,,297948
1390,Mitchel,1Fam,1.5Fin,3,6,1944,835.0,1653,2,3,2.0,,0.0,5559.0,Normal,,203815
170,NorthAmes,1Fam,SFoyer,2,3,1929,869.0,1718,0,6,3.0,0.0,0.0,5558.0,Partial,,225154
168,Somerst,2fmCon,1Story,3,1,1979,922.0,1298,0,4,2.0,,0.0,20918.0,Normal,,233466
653,CollgCr,TwnhsE,1Story,7,9,1945,451.0,1508,2,2,2.0,0.0,0.0,7083.0,Normal,,280444
174,NWAmes,1Fam,1Story,6,5,2013,690.0,1131,1,4,1.0,0.0,0.0,9610.0,Normal,,280803
519,NorthAmes,1Fam,2Story,8,9,2005,1349.0,1754,1,4,1.0,0.0,0.0,8515.0,Normal,Grvl,379034
1240,NorthAmes,TwnhsE,2Story,7,8,1913,1544.0,1841,1,3,2.0,0.0,,18291.0,Normal,Grvl,346319
1206,OldTown,Twnhs,SLvl,4,4,1923,674.0,1918,2,4,2.0,0.0,0.0,8269.0,Normal,,255074
913,CollgCr,TwnhsE,1Story,4,8,1909,1353.0,1050,1,2,3.0,0.0,0.0,9179.0,Normal,,202721
492,CollgCr,1Fam,1.5Fin,2,6,1980,767.0,1801,2,2,2.0,0.0,0.0,16983.0,Normal,,254656
954,NorthAmes,TwnhsE,1.5Fin,4,1,1927,1298.0,1213,1,5,2.0,0.0,0.0,16678.0,Abnorml,,232286
74,NorthAmes,1Fam,1Story,7,4,1948,1357.0,957,2,4,2.0,0.0,0.0,17717.0,Normal,,303195
1281,NridgHt,1Fam,1Story,2,1,1927,795.0,1849,1,4,1.0,0.0,0.0,8662.0,Family,,234332
588,CollgCr,1Fam,1Story,10,6,1965,1247.0,1440,2,4,3.0,0.0,0.0,5297.0,Normal,,381810
751,Gilbert,1Fam,1Story,6,8,2014,634.0,1448,2,2,2.0,0.0,0.0,5107.0,Normal,,311312
658,Edwards,1Fam,1Story,1,10,1940,862.0,1372,2,3,2.0,0.0,0.0,8005.0,Normal,,177596
843,Mitchel,1Fam,2Story,5,4,2017,1697.0,1696,3,3,3.0,0.0,0.0,4622.0,Normal,,332363
235,Edwards,1Fam,2Story,2,1,1910,833.0,1819,1,4,2.0,0.0,0.0,23670.0,Abnorml,,222901
733,Somerst,1Fam,1.5Fin,6,3,1907,1375.0,711,1,2,3.0,0.0,0.0,9938.0,Normal,,234582
215,Sawyer,TwnhsE,1Story,3,1,1916,764.0,1285,2,4,4.0,0.0,0.0,6921.0,Normal,,196616
163,Sawyer,1Fam,1Story,7,5,2007,830.0,651,1,3,3.0,0.0,0.0,14462.0,Alloca,,276361
133,NWAmes,1Fam,1Story,6,5,2010,1364.0,1242,1,4,2.0,0.0,0.0,4764.0,Normal,,305120
1126,NorthAmes,2fmCon,1Story,5,5,1966,895.0,1155,2,3,1.0,0.0,6359.0,4567.0,Partial,,225390
223,Gilbert,1Fam,1.5Fin,4,10,1904,806.0,1795,1,3,3.0,0.0,,11420.0,Normal,,276275
1254,OldTown,1Fam,1Story,6,6,1918,,1439,2,3,3.0,0.0,0.0,9769.0,Normal,,330196
935,CollgCr,1Fam,1Story,9,9,1970,759.0,1590,3,4,2.0,0.0,0.0,10097.0,Normal,,372681
186,OldTown,1Fam,1.5Fin,5,2,1905,463.0,1975,2,3,4.0,0.0,3161.0,11579.0,Normal,Grvl,307676
42,NWAmes,1Fam,SFoyer,8,7,1916,1337.0,2208,2,4,2.0,0.0,0.0,8828.0,Partial,,363197
693,Edwards,1Fam,2Story,5,9,1969,1084.0,2309,2,3,1.0,0.0,0.0,4719.0,Normal,,354452
109,OldTown,TwnhsE,2Story,4,4,1999,,1629,1,2,3.0,0.0,0.0,9216.0,Normal,,284810
39,Somerst,1Fam,SFoyer,8,7,1907,1762.0,1032,1,4,2.0,0.0,0.0,4170.0,Normal,Grvl,310242
569,NridgHt,1Fam,1Story,7,5,1909,,2069,2,3,3.0,0.0,0.0,3179.0,Normal,,328061
1025,Gilbert,1Fam,1.5Fin,4,5,1901,1250.0,1868,2,5,4.0,417.0,0.0,19221.0,Normal,,292755
1446,Somerst,2fmCon,SLvl,4,6,1908,1360.0,1040,1,2,2.0,0.0,0.0,5850.0,Normal,,217251
1472,Mitchel,1Fam,2Story,9,3,1907,910.0,1472,2,3,2.0,0.0,0.0,5973.0,Normal,,313954
484,Gilbert,1Fam,1Story,9,6,1984,555.0,1844,1,3,2.0,0.0,0.0,,Normal,Grvl,402156
469,NridgHt,1Fam,1Story,6,10,1959,731.0,1422,2,4,2.0,0.0,0.0,6215.0,Normal,,286961
891,Mitchel,1Fam,SFoyer,8,6,1950,815.0,761,2,5,,0.0,,12212.0,Normal,,263099
948,CollgCr,1Fam,1Story,2,1,1942,537.0,1406,1,6,2.0,315.0,0.0,5733.0,Normal,,211376
25,NridgHt,TwnhsE,1Story,9,6,1964,670.0,1351,2,4,2.0,0.0,0.0,6172.0,Normal,,340806
1033,CollgCr,TwnhsE,2Story,3,9,1906,,1722,2,3,2.0,,2082.0,9893.0,Normal,Pave,236410
1218,Gilbert,Twnhs,1Story,8,9,1981,1104.0,1854,1,3,4.0,0.0,0.0,9316.0,Abnorml,,385578
69,Sawyer,1Fam,1Story,7,6,1959,1000.0,874,1,5,2.0,0.0,0.0,9709.0,Normal,,282907
885,OldTown,1Fam,2Story,3,2,1992,1676.0,1513,2,3,4.0,0.0,0.0,11395.0,Normal,,287557
1293,NorthAmes,1Fam,2Story,5,9,1925,398.0,1334,2,4,2.0,0.0,0.0,8078.0,Partial,,228071
851,Mitchel,1Fam,2Story,7,10,1948,939.0,1923,2,5,2.0,0.0,0.0,5933.0,Normal,,317321
735,CollgCr,1Fam,1Story,9,9,2011,1502.0,1015,1,2,0.0,0.0,0.0,13555.0,Normal,,301863
718,Edwards,2fmCon,1Story,4,8,1915,622.0,1473,2,4,2.0,0.0,0.0,8735.0,Normal,,212803
455,Sawyer,1Fam,SFoyer,7,7,1956,,1261,2,4,3.0,0.0,0.0,6215.0,Normal,,273926
265,Edwards,1Fam,1Story,6,1,2011,,1401,2,3,2.0,0.0,0.0,7141.0,AdjLand,,340539
76,OldTown,1Fam,2Story,8,5,1988,1299.0,1485,1,4,1.0,,0.0,12221.0,Normal,,356363
445,Gilbert,1Fam,1Story,10,4,1908,1455.0,1748,2,3,3.0,0.0,0.0,4220.0,Normal,,399434
396,Sawyer,1Fam,1Story,7,4,1917,1446.0,1351,0,4,4.0,0.0,,6408.0,Normal,,302942
177,Mitchel,1Fam,2Story,9,10,1992,1253.0,1986,2,3,2.0,0.0,0.0,8155.0,Normal,,385503
1339,Edwards,1Fam,1Story,10,9,1956,675.0,2387,2,2,2.0,0.0,0.0,6673.0,Normal,,435092
1313,Edwards,1Fam,1Story,7,2,1978,0.0,2195,2,3,2.0,0.0,0.0,16237.0,Normal,,323964
1056,OldTown,1Fam,1Story,5,9,1943,656.0,1713,2,2,1.0,0.0,0.0,5791.0,Normal,,279255
596,Edwards,1Fam,2Story,2,1,1923,,1469,2,3,1.0,0.0,0.0,6279.0,Normal,,214640
62,CollgCr,1Fam,1Story,8,6,1926,1286.0,1201,3,1,3.0,0.0,0.0,7384.0,Normal,,313500
873,NridgHt,1Fam,1Story,5,5,1935,,1564,1,4,,0.0,0.0,4065.0,Partial,,270371
1143,Mitchel,1Fam,2Story,4,1,2000,847.0,1160,1,3,3.0,0.0,0.0,7517.0,Normal,,267849
1436,OldTown,TwnhsE,2Story,6,10,1987,1140.0,2089,1,2,1.0,0.0,0.0,9332.0,Normal,,338586
279,NridgHt,1Fam,2Story,4,5,1998,1486.0,1328,1,3,,0.0,0.0,8390.0,Normal,,270461
37,Gilbert,1Fam,1Story,5,8,2008,1167.0,1705,1,4,2.0,0.0,0.0,8995.0,Normal,,309586
663,NorthAmes,1Fam,1.5Fin,10,3,1904,615.0,1699,2,4,1.0,0.0,0.0,7971.0,Abnorml,,366884
1381,OldTown,1Fam,2Story,8,6,2012,582.0,604,2,4,2.0,0.0,0.0,11372.0,Normal,,286027
1107,Edwards,1Fam,SFoyer,4,10,1976,891.0,1258,3,3,2.0,0.0,1703.0,11008.0,Normal,,255298
978,Edwards,1Fam,1Story,7,4,2007,386.0,2081,2,3,1.0,0.0,0.0,2411.0,Normal,,350078
739,NWAmes,1Fam,2Story,5,6,1959,1366.0,1337,0,3,2.0,0.0,0.0,18633.0,Normal,,261359
192,NorthAmes,1Fam,1Story,6,6,1992,,1310,1,3,2.0,0.0,0.0,12434.0,Normal,,293712
920,NorthAmes,1Fam,1Story,9,3,1951,606.0,969,2,3,3.0,0.0,4606.0,8928.0,Normal,,305202
457,OldTown,1Fam,2Story,4,6,1960,1047.0,645,2,2,1.0,0.0,0.0,7680.0,Normal,,177689
676,Gilbert,Twnhs,1.5Fin,3,2,1998,1118.0,2335,2,2,1.0,0.0,0.0,5492.0,Partial,,313168
761,Gilbert,1Fam,2Story,9,5,1956,2027.0,1674,2,4,1.0,0.0,,6076.0,Normal,Grvl,393753
1382,NorthAmes,Duplex,1.5Fin,8,8,2015,1680.0,651,1,4,2.0,0.0,0.0,6348.0,Abnorml,,304917
729,NorthAmes,1Fam,2Story,6,5,1965,855.0,753,1,4,2.0,0.0,0.0,6186.0,Normal,,273224
413,Mitchel,1Fam,1Story,10,2,1951,320.0,1755,1,3,2.0,736.0,0.0,3762.0,Family,,377611
826,Somerst,Twnhs,1Story,5,1,1924,1585.0,1767,3,4,2.0,0.0,0.0,16759.0,Normal,,310053
617,CollgCr,1Fam,1Story,5,7,1960,355.0,1408,2,3,2.0,0.0,0.0,8558.0,Normal,,267084
115,NorthAmes,2fmCon,2Story,6,8,2003,,1427,3,4,3.0,0.0,0.0,7360.0,Normal,,324332
418,NWAmes,1Fam,2Story,9,10,2014,1283.0,1251,2,4,1.0,0.0,0.0,8585.0,Normal,,338088
1458,Sawyer,1Fam,2Story,5,8,1919,1102.0,1405,1,3,2.0,0.0,0.0,9804.0,Normal,,290747
970,OldTown,1Fam,1Story,3,5,1938,1314.0,1416,1,3,0.0,0.0,,3962.0,Normal,,214207
605,Sawyer,1Fam,2Story,4,1,1933,905.0,1024,3,4,3.0,0.0,0.0,9963.0,Normal,,218175
1464,NWAmes,1Fam,2Story,4,1,1912,1977.0,1077,2,3,,0.0,0.0,5296.0,Normal,,230080
90,CollgCr,1Fam,1Story,8,5,1916,1384.0,1534,2,4,4.0,0.0,12709.0,10473.0,Normal,Grvl,342656
849,Edwards,TwnhsE,1Story,10,3,1974,476.0,1777,2,4,2.0,0.0,0.0,5890.0,Normal,,355196
1169,Mitchel,1Fam,2Story,7,6,2010,1206.0,1720,2,2,,0.0,0.0,10909.0,Partial,,369547
1463,CollgCr,1Fam,1Story,7,4,1992,,1288,1,4,1.0,0.0,0.0,7298.0,Normal,,315301
754,Edwards,1Fam,1Story,5,5,2001,690.0,1495,1,3,1.0,0.0,0.0,13722.0,Normal,,268674
499,Mitchel,1Fam,1.5Fin,7,8,1991,1363.0,1434,2,3,3.0,0.0,0.0,5230.0,Normal,,341840
12,Edwards,1Fam,1.5Fin,8,2,1933,862.0,1422,1,3,0.0,0.0,0.0,6419.0,Normal,,303274
397,Gilbert,2fmCon,1Story,5,10,1968,939.0,1396,1,3,2.0,0.0,0.0,3440.0,Normal,,258962
285,CollgCr,2fmCon,2Story,3,6,1974,944.0,1532,1,3,2.0,0.0,0.0,23541.0,Normal,,286067
1067,NWAmes,1Fam,1Story,7,2,1913,1279.0,1101,1,3,3.0,0.0,0.0,4241.0,Normal,,265228
691,Gilbert,1Fam,1Story,8,2,1972,1135.0,860,2,4,3.0,0.0,0.0,6764.0,Normal,,292803
1280,NorthAmes,1Fam,SFoyer,1,8,1915,1227.0,1691,0,5,3.0,0.0,,6942.0,Abnorml,,230573
1433,Sawyer,1Fam,1Story,8,9,2015,1368.0,1144,2,3,3.0,0.0,0.0,12459.0,Normal,,358858
690,Edwards,1Fam,2Story,6,2,1904,924.0,1735,2,3,2.0,,0.0,10118.0,Normal,,294852
852,Somerst,Twnhs,1Story,7,3,1906,847.0,1746,1,4,2.0,0.0,0.0,6138.0,Normal,,309366
160,NridgHt,TwnhsE,2Story,6,2,1907,800.0,1955,1,4,2.0,0.0,0.0,11251.0,Normal,,329341
896,Sawyer,1Fam,2Story,7,9,1952,840.0,920,1,2,2.0,,0.0,11207.0,Normal,,269950
1215,CollgCr,1Fam,1Story,10,1,2017,971.0,1647,2,2,1.0,0.0,0.0,6992.0,Normal,,410520
258,NridgHt,1Fam,2Story,3,8,1986,1339.0,1881,1,5,2.0,0.0,0.0,5688.0,Partial,,275433
336,NWAmes,Twnhs,SLvl,5,9,2010,1212.0,1644,2,2,2.0,0.0,0.0,7528.0,Normal,,325409
1437,OldTown,1Fam,2Story,6,9,2015,1801.0,1258,2,2,,0.0,4158.0,7155.0,Normal,,309202
1040,OldTown,TwnhsE,1Story,5,10,1932,701.0,1521,1,5,1.0,0.0,0.0,13678.0,AdjLand,,226561
516,Sawyer,Duplex,SLvl,4,9,1966,1232.0,1422,2,3,3.0,,0.0,11821.0,Normal,,249635
1016,CollgCr,2fmCon,1Story,10,1,1920,1375.0,1631,2,3,1.0,0.0,0.0,8945.0,Normal,Pave,381066
769,CollgCr,1Fam,1Story,2,8,1942,,1298,2,4,2.0,,0.0,5922.0,Abnorml,Pave,197743
1345,Somerst,TwnhsE,2Story,4,8,1944,840.0,1586,2,4,2.0,0.0,0.0,13026.0,Normal,,207816
762,NWAmes,1Fam,SLvl,1,4,1985,640.0,1661,1,3,4.0,0.0,0.0,8612.0,Normal,,245641
25,NridgHt,TwnhsE,1Story,9,6,1964,670.0,1351,2,4,2.0,0.0,0.0,6172.0,Normal,,340806
522,Somerst,1Fam,1Story,2,10,1953,874.0,1610,1,3,2.0,0.0,0.0,10632.0,Normal,,198102
23,NridgHt,TwnhsE,1Story,5,4,2010,,1409,1,4,2.0,0.0,0.0,8381.0,Family,,284411
357,Edwards,1Fam,SFoyer,6,7,1992,959.0,2056,2,3,3.0,0.0,0.0,8028.0,Abnorml,,371829
1300,NWAmes,1Fam,1Story,7,2,1922,976.0,1620,2,2,2.0,0.0,0.0,,Normal,,292331
341,Mitchel,1Fam,2Story,8,2,1911,1335.0,1448,1,2,3.0,0.0,0.0,5371.0,Normal,,331881
432,NorthAmes,Twnhs,1Story,6,5,1904,1063.0,1698,1,3,2.0,0.0,0.0,,Alloca,,295669
474,Gilbert,1Fam,1Story,8,10,1915,1339.0,1577,2,3,2.0,0.0,0.0,16049.0,Normal,,346753
218,NridgHt,TwnhsE,2Story,6,8,1962,947.0,1576,1,4,3.0,0.0,0.0,7198.0,Normal,,293872
912,Edwards,1Fam,1Story,9,4,1973,966.0,2115,2,3,0.0,0.0,0.0,9041.0,Normal,,370484
1231,Edwards,1Fam,2Story,7,4,2020,,1992,1,3,3.0,0.0,0.0,6131.0,Normal,,360680
1012,CollgCr,1Fam,2Story,7,5,1926,979.0,1718,2,1,1.0,0.0,0.0,8944.0,Normal,,332545
1489,NorthAmes,2fmCon,1Story,6,9,1936,886.0,1047,2,3,3.0,0.0,0.0,3778.0,Normal,,267899
94,Edwards,1Fam,1Story,9,7,1912,472.0,1861,2,4,2.0,0.0,2622.0,6878.0,Normal,,356651
1009,Somerst,Twnhs,1.5Fin,6,7,1911,509.0,959,2,3,2.0,0.0,0.0,13694.0,Partial,,221876
1071,CollgCr,1Fam,1Story,7,6,1991,554.0,1515,1,3,2.0,0.0,0.0,7915.0,Normal,Pave,300122
1093,NridgHt,2fmCon,SLvl,8,1,1928,,1482,1,3,2.0,0.0,0.0,11658.0,Abnorml,,319624
697,Sawyer,1Fam,1Story,6,6,1965,1327.0,1670,1,3,,0.0,0.0,,Abnorml,,315138
1371,NorthAmes,TwnhsE,1Story,7,5,1939,684.0,1245,2,4,,0.0,13536.0,7431.0,Abnorml,,287445
997,CollgCr,2fmCon,2Story,7,10,1985,,1388,1,4,2.0,0.0,0.0,19907.0,Family,,320444
154,OldTown,Duplex,SFoyer,3,2,1942,808.0,1358,2,4,3.0,310.0,0.0,9100.0,Normal,,218227
1100,Gilbert,2fmCon,2Story,4,6,1928,1720.0,1303,2,3,3.0,0.0,0.0,9635.0,Partial,,250770
1328,Sawyer,Duplex,1Story,7,5,1941,0.0,1475,1,3,2.0,0.0,0.0,7539.0,Normal,,313419
1080,NWAmes,1Fam,1Story,8,2,1968,990.0,2203,1,2,2.0,0.0,0.0,12395.0,Normal,,388156
790,NorthAmes,1Fam,1Story,6,8,1911,1098.0,2068,1,3,1.0,0.0,0.0,3531.0,AdjLand,,316156
581,Mitchel,1Fam,1Story,6,8,1923,1239.0,1500,2,3,1.0,0.0,0.0,9597.0,Normal,,304756
704,Edwards,1Fam,1Story,6,3,1900,1093.0,982,1,4,2.0,0.0,0.0,,Normal,,271567
1287,OldTown,1Fam,SFoyer,7,4,1971,948.0,1192,1,3,2.0,0.0,0.0,3235.0,Abnorml,,304099
488,Mitchel,1Fam,1Story,2,10,2010,1283.0,1706,2,3,2.0,0.0,0.0,4718.0,Normal,,260407
560,OldTown,1Fam,1Story,3,1,1989,1243.0,1577,2,4,2.0,0.0,0.0,6564.0,Normal,,252474
1120,CollgCr,1Fam,1Story,6,4,1966,,2082,1,3,3.0,0.0,0.0,13702.0,Normal,,348089
802,NorthAmes,1Fam,2Story,5,1,1942,,1100,2,2,2.0,0.0,0.0,6260.0,Normal,,224598
513,NorthAmes,1Fam,SLvl,2,8,1942,1037.0,1192,1,3,2.0,0.0,0.0,7190.0,Normal,,209927
634,Sawyer,1Fam,SFoyer,5,7,1958,1336.0,1736,1,4,,0.0,0.0,6545.0,Normal,,321019
1132,Mitchel,1Fam,1Story,9,10,2016,1123.0,1685,1,3,3.0,0.0,0.0,10006.0,Normal,,378571
1367,Gilbert,1Fam,1Story,10,3,1944,842.0,1164,2,3,2.0,,2665.0,7993.0,Normal,,324889
791,NorthAmes,Twnhs,SLvl,8,7,1978,1577.0,2195,2,4,2.0,0.0,0.0,10044.0,Abnorml,,427933
117,NWAmes,1Fam,2Story,6,10,1960,1025.0,1619,1,4,2.0,0.0,,7963.0,Normal,,293927
741,CollgCr,1Fam,2Story,4,6,1968,1610.0,1542,3,4,3.0,0.0,0.0,3227.0,Normal,,290653
1082,Sawyer,TwnhsE,1.5Fin,7,8,1968,1240.0,1655,1,3,2.0,0.0,0.0,6804.0,Normal,,328919
831,NWAmes,1Fam,1Story,6,9,1911,868.0,1382,2,2,3.0,0.0,0.0,4137.0,Normal,,290868
120,NridgHt,1Fam,1.5Fin,6,2,2006,1030.0,1959,2,4,3.0,0.0,0.0,11801.0,Normal,,365180
657,CollgCr,2fmCon,1.5Fin,6,9,1916,733.0,1349,2,4,1.0,0.0,0.0,8159.0,Normal,,240746
